id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5833,15798521.0,Nnamdi,716.0,France,Female,46.0,7.0,0.0,2.0,1.0,0.0,82298.59,0.0
5834,15715031.0,Chukwuemeka,813.0,France,Female,68.0,8.0,0.0,1.0,0.0,0.0,184980.23,1.0
5835,15598883.0,Ch'in,841.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,80428.42,0.0
5836,15772337.0,Hsieh,657.0,Spain,Female,58.0,2.0,0.0,1.0,1.0,0.0,163550.58,1.0
5837,15752578.0,H?,733.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,161668.15,0.0
5838,15660505.0,Hsing,635.0,Germany,Male,30.0,7.0,114514.71,1.0,1.0,1.0,135875.51,0.0
5839,15691808.0,Ijendu,742.0,France,Female,48.0,6.0,0.0,2.0,1.0,0.0,18094.96,1.0
5840,15693902.0,Whitehead,659.0,Germany,Female,45.0,5.0,124493.03,1.0,1.0,0.0,181224.56,1.0
5841,15646566.0,Hsueh,554.0,Germany,Male,42.0,8.0,113873.22,1.0,1.0,0.0,109563.28,1.0
5842,15733261.0,Walker,663.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,91981.85,0.0
5843,15573077.0,Ch'iu,757.0,Spain,Female,43.0,5.0,0.0,1.0,1.0,0.0,141872.05,1.0
5844,15794868.0,Pirozzi,588.0,Spain,Male,31.0,4.0,0.0,1.0,1.0,1.0,129964.94,0.0
5845,15803378.0,Ozerova,663.0,France,Female,34.0,6.0,0.0,2.0,1.0,0.0,86920.97,0.0
5846,15799480.0,Toscani,667.0,Spain,Male,35.0,4.0,82787.93,1.0,1.0,1.0,26767.85,0.0
5847,15628155.0,Aitken,682.0,France,Male,33.0,1.0,0.0,2.0,0.0,1.0,176943.59,0.0
5848,15703793.0,Dike,647.0,France,Female,23.0,10.0,0.0,2.0,1.0,0.0,126761.2,0.0
5849,15758769.0,Ukaegbunam,651.0,France,Male,36.0,3.0,131778.08,1.0,0.0,0.0,158053.4,0.0
5850,15792489.0,Ch'in,588.0,Spain,Male,48.0,6.0,0.0,2.0,1.0,1.0,166588.76,1.0
5851,15779915.0,Bovee,678.0,France,Female,39.0,5.0,0.0,1.0,1.0,0.0,50294.08,1.0
5852,15771535.0,Folliero,686.0,France,Male,51.0,3.0,0.0,1.0,1.0,1.0,1408.68,1.0
5853,15677871.0,Fiorentino,669.0,Spain,Male,38.0,2.0,93656.95,2.0,1.0,0.0,74560.96,0.0
5854,15595588.0,Yobanna,619.0,France,Male,48.0,1.0,0.0,2.0,0.0,0.0,128882.66,1.0
5855,15726313.0,Ch'ang,678.0,France,Female,38.0,9.0,102282.61,1.0,1.0,0.0,166495.2,0.0
5856,15583724.0,Hs?,637.0,France,Male,43.0,9.0,0.0,2.0,1.0,1.0,199392.14,0.0
5857,15645371.0,Chidi,572.0,France,Male,28.0,6.0,131769.04,1.0,1.0,0.0,118974.77,0.0
5858,15594786.0,Chia,705.0,Germany,Male,48.0,3.0,123544.0,1.0,1.0,0.0,96832.82,1.0
5859,15704081.0,Ch'iu,685.0,Spain,Female,56.0,4.0,141078.57,1.0,0.0,1.0,132798.78,0.0
5860,15757827.0,Hs?eh,572.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,89048.46,0.0
5861,15803378.0,Y?an,632.0,Spain,Female,55.0,3.0,0.0,1.0,1.0,0.0,176843.53,1.0
5862,15772363.0,Hsieh,669.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,1.0,69584.3,0.0
5863,15623478.0,Teng,749.0,France,Female,38.0,7.0,0.0,2.0,1.0,0.0,116505.93,0.0
5864,15798894.0,Ch'iu,571.0,France,Female,34.0,7.0,0.0,2.0,0.0,0.0,92220.12,0.0
5865,15809248.0,Nwachukwu,573.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,180551.76,0.0
5866,15645248.0,H?,792.0,France,Male,28.0,4.0,0.0,2.0,1.0,0.0,121151.46,0.0
5867,15650034.0,Martin,651.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,175743.92,0.0
5868,15649423.0,Shih,678.0,France,Male,30.0,9.0,0.0,1.0,0.0,0.0,160129.99,0.0
5869,15683625.0,Hsia,590.0,Germany,Female,46.0,2.0,110527.17,1.0,0.0,0.0,103557.93,0.0
5870,15651389.0,Mazzi,583.0,France,Male,42.0,1.0,0.0,2.0,1.0,0.0,175518.31,0.0
5871,15596972.0,Chukwuebuka,545.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,152956.33,0.0
5872,15571940.0,Ozioma,683.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,185561.89,0.0
5873,15670562.0,Pinto,653.0,Germany,Male,28.0,7.0,117561.49,2.0,1.0,1.0,28188.96,0.0
5874,15703059.0,Chialuka,669.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,136859.55,0.0
5875,15697045.0,Lettiere,665.0,France,Male,25.0,4.0,0.0,2.0,1.0,1.0,84871.99,0.0
5876,15604482.0,Efremov,777.0,France,Female,51.0,3.0,0.0,1.0,1.0,1.0,148564.76,1.0
5877,15671293.0,Farrar,516.0,France,Female,32.0,8.0,135903.33,1.0,0.0,1.0,37662.49,0.0
5878,15618401.0,Chukwuebuka,733.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,93769.89,0.0
5879,15582325.0,Diggs,611.0,France,Male,40.0,4.0,0.0,2.0,0.0,1.0,138350.74,0.0
5880,15793498.0,Chidubem,594.0,France,Male,31.0,7.0,121490.05,2.0,1.0,1.0,147797.54,0.0
5881,15782404.0,Chidozie,699.0,France,Female,43.0,1.0,0.0,1.0,1.0,0.0,152210.81,0.0
5882,15589019.0,Ts'ai,824.0,France,Male,45.0,1.0,0.0,2.0,1.0,1.0,160546.58,0.0
5883,15674750.0,Genovesi,678.0,France,Male,44.0,1.0,86053.52,1.0,1.0,0.0,94670.77,0.0
5884,15574071.0,Mazzanti,683.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,135083.73,0.0
5885,15800811.0,Cremonesi,613.0,Spain,Female,37.0,3.0,0.0,1.0,0.0,1.0,156774.75,0.0
5886,15752912.0,Ndubuagha,663.0,Spain,Female,40.0,5.0,0.0,2.0,1.0,1.0,142730.27,0.0
5887,15797767.0,Fanucci,665.0,France,Female,32.0,6.0,0.0,1.0,1.0,1.0,9984.4,0.0
5888,15602034.0,Chikezie,727.0,France,Male,47.0,8.0,0.0,2.0,1.0,1.0,71139.31,0.0
5889,15628205.0,Y?an,556.0,Spain,Female,36.0,9.0,106116.5,1.0,1.0,0.0,102986.15,0.0
5890,15678058.0,H?,651.0,France,Female,43.0,5.0,0.0,2.0,1.0,0.0,105780.18,0.0
5891,15694901.0,Yobachi,648.0,Spain,Female,39.0,4.0,0.0,2.0,1.0,0.0,94888.6,0.0
5892,15605072.0,Ch'ang,683.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,172967.87,0.0
5893,15735346.0,Onyeorulu,577.0,Spain,Male,41.0,2.0,101247.06,1.0,1.0,0.0,153698.65,0.0
5894,15591550.0,Chiebuka,782.0,France,Female,42.0,8.0,0.0,2.0,1.0,1.0,162599.51,0.0
5895,15602844.0,Goliwe,593.0,France,Female,35.0,6.0,0.0,2.0,0.0,1.0,60905.51,0.0
5896,15571221.0,Cremonesi,539.0,Germany,Male,39.0,9.0,140211.88,4.0,1.0,1.0,178822.31,1.0
5897,15655961.0,Fyodorova,678.0,France,Male,24.0,5.0,140691.08,1.0,1.0,1.0,179883.04,0.0
5898,15697948.0,Chukwufumnanya,712.0,Germany,Female,46.0,3.0,108204.52,4.0,0.0,0.0,139065.94,1.0
5899,15802486.0,Nwokeocha,595.0,Spain,Female,49.0,7.0,0.0,1.0,1.0,0.0,102747.02,1.0
5900,15744689.0,Hsia,559.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,183542.08,0.0
5901,15671209.0,Yobanna,797.0,Spain,Male,28.0,5.0,99713.87,2.0,1.0,1.0,103379.31,0.0
5902,15673591.0,Whitehead,592.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,50488.91,0.0
5903,15778934.0,Fiorentino,683.0,Germany,Female,31.0,9.0,123723.92,2.0,1.0,0.0,71862.79,0.0
5904,15630106.0,Chiemezie,645.0,France,Male,39.0,6.0,0.0,2.0,0.0,1.0,676.06,0.0
5905,15669293.0,Ch'ang,677.0,France,Female,37.0,3.0,0.0,2.0,1.0,1.0,93844.87,0.0
5906,15793693.0,Lucchesi,757.0,France,Female,45.0,3.0,0.0,2.0,1.0,0.0,180712.28,0.0
5907,15589496.0,Nwankwo,659.0,Spain,Male,33.0,8.0,0.0,2.0,1.0,0.0,155876.06,0.0
5908,15733476.0,Nwankwo,667.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,4861.72,0.0
5909,15758813.0,Ch'ien,642.0,Spain,Male,32.0,5.0,136624.65,1.0,0.0,1.0,58879.31,0.0
5910,15651022.0,Chuang,545.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,137519.92,0.0
5911,15806922.0,Mancini,574.0,Spain,Male,31.0,5.0,0.0,2.0,1.0,0.0,125518.32,0.0
5912,15789425.0,Shih,646.0,Spain,Female,33.0,4.0,58820.32,1.0,0.0,1.0,180962.32,0.0
5913,15793049.0,Kornilova,584.0,Spain,Male,43.0,3.0,0.0,2.0,1.0,1.0,183490.99,0.0
5914,15608701.0,Hsiao,662.0,France,Male,45.0,4.0,0.0,1.0,1.0,0.0,121542.33,1.0
5915,15643888.0,Hsiao,714.0,Spain,Male,36.0,4.0,0.0,2.0,0.0,1.0,131806.44,0.0
5916,15782939.0,Cawthorne,663.0,France,Female,36.0,4.0,0.0,2.0,1.0,0.0,86099.23,0.0
5917,15632859.0,Chia,725.0,Spain,Male,40.0,6.0,0.0,2.0,1.0,0.0,138887.86,0.0
5918,15766378.0,H?,740.0,France,Male,72.0,7.0,0.0,2.0,1.0,0.0,125870.5,0.0
5919,15640074.0,She,632.0,Germany,Male,34.0,4.0,113882.23,1.0,1.0,1.0,51553.43,0.0
5920,15616122.0,Ndubueze,731.0,France,Female,24.0,2.0,172646.82,3.0,0.0,0.0,75825.57,1.0
5921,15676526.0,Milani,710.0,France,Male,26.0,3.0,0.0,1.0,1.0,1.0,103737.81,0.0
5922,15588933.0,Kao,678.0,France,Male,39.0,2.0,0.0,1.0,1.0,0.0,103557.85,0.0
5923,15658670.0,Galkin,823.0,France,Female,42.0,8.0,0.0,2.0,1.0,0.0,186489.95,0.0
5924,15691817.0,Zetticci,602.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,131249.62,0.0
5925,15790658.0,Chienezie,771.0,Spain,Female,34.0,2.0,0.0,2.0,1.0,1.0,94570.58,0.0
5926,15783338.0,Zaytseva,732.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,40368.65,0.0
5927,15650864.0,Babbage,583.0,France,Male,28.0,2.0,0.0,2.0,1.0,1.0,132673.23,0.0
5928,15668858.0,White,679.0,France,Male,40.0,8.0,0.0,2.0,1.0,0.0,136491.72,0.0
5929,15750778.0,Ebelegbulam,707.0,France,Female,40.0,9.0,0.0,1.0,0.0,0.0,111285.85,0.0
5930,15573599.0,Ch'en,636.0,France,Female,54.0,4.0,105770.7,1.0,0.0,1.0,139024.31,1.0
5931,15751549.0,Lettiere,597.0,Spain,Male,40.0,2.0,0.0,2.0,1.0,1.0,100556.98,0.0
5932,15597909.0,O'Callaghan,620.0,France,Male,33.0,7.0,148045.45,1.0,1.0,0.0,169149.38,0.0
5933,15672356.0,Iloerika,602.0,Spain,Male,36.0,4.0,0.0,2.0,1.0,0.0,120736.04,0.0
5934,15676835.0,Okonkwo,643.0,France,Female,40.0,9.0,0.0,2.0,1.0,0.0,93716.46,0.0
5935,15777078.0,Nnaife,705.0,Germany,Female,41.0,8.0,153058.64,1.0,1.0,0.0,146516.86,0.0
5936,15674932.0,Hs?eh,648.0,Spain,Male,38.0,6.0,106723.28,3.0,1.0,0.0,113482.2,1.0
5937,15702919.0,Bogle,633.0,France,Female,34.0,1.0,132088.59,1.0,1.0,0.0,55859.27,0.0
5938,15648881.0,Chiang,815.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,82566.46,0.0
5939,15641640.0,Nwora,562.0,Germany,Male,39.0,8.0,181110.13,1.0,1.0,0.0,147720.27,0.0
5940,15654463.0,Uvarov,697.0,Germany,Female,40.0,8.0,106344.85,2.0,1.0,0.0,62634.94,0.0
5941,15694518.0,Boulger,724.0,France,Female,33.0,1.0,0.0,2.0,1.0,0.0,143628.31,0.0
5942,15642824.0,Bazarova,710.0,France,Male,45.0,1.0,110939.3,1.0,1.0,0.0,90876.95,1.0
5943,15593501.0,Iweobiegbulam,639.0,Spain,Female,36.0,5.0,0.0,2.0,0.0,1.0,83910.4,0.0
5944,15717185.0,Chimaobim,669.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,166889.15,0.0
5945,15567446.0,Macgroarty,576.0,France,Female,45.0,1.0,0.0,3.0,1.0,1.0,161889.84,1.0
5946,15719606.0,O'Sullivan,651.0,France,Female,22.0,8.0,0.0,1.0,1.0,1.0,147545.65,0.0
5947,15594577.0,Toscani,653.0,France,Female,40.0,9.0,0.0,1.0,1.0,1.0,131736.23,1.0
5948,15788494.0,L?,621.0,Germany,Female,37.0,0.0,135962.4,1.0,1.0,1.0,85901.09,1.0
5949,15634237.0,Lo,818.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,120512.08,0.0
5950,15793331.0,Ch'ien,712.0,Spain,Male,39.0,9.0,112499.42,1.0,0.0,1.0,62489.01,0.0
5951,15748673.0,Chukwuebuka,627.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,181429.87,0.0
5952,15626985.0,Y?an,577.0,Spain,Female,40.0,1.0,133344.8,1.0,1.0,0.0,68815.05,0.0
5953,15674868.0,Hsueh,678.0,France,Male,40.0,1.0,141947.67,1.0,1.0,0.0,179634.69,0.0
5954,15581229.0,Hickey,576.0,Spain,Female,22.0,8.0,167983.17,1.0,0.0,0.0,88920.68,0.0
5955,15580462.0,Ozerova,652.0,Spain,Male,30.0,9.0,0.0,2.0,0.0,1.0,169920.92,0.0
5956,15571065.0,Onwumelu,589.0,France,Male,32.0,2.0,0.0,2.0,0.0,0.0,112269.67,0.0
5957,15660385.0,Chidiebele,705.0,France,Male,29.0,1.0,0.0,1.0,1.0,1.0,131778.58,0.0
5958,15730441.0,Hsieh,850.0,Spain,Female,30.0,7.0,0.0,1.0,1.0,0.0,133086.45,1.0
5959,15674442.0,Trevisani,711.0,France,Male,32.0,1.0,0.0,2.0,0.0,0.0,91044.47,0.0
5960,15593345.0,Chukwuebuka,703.0,France,Female,22.0,7.0,0.0,2.0,1.0,1.0,188244.82,0.0
5961,15671243.0,Chidubem,726.0,France,Female,48.0,9.0,0.0,1.0,1.0,0.0,90928.48,0.0
5962,15648075.0,Hsia,619.0,Germany,Male,60.0,9.0,151963.26,1.0,1.0,0.0,185543.35,1.0
5963,15601589.0,Nnaife,627.0,Spain,Male,39.0,9.0,97612.12,1.0,1.0,0.0,139946.68,0.0
5964,15734588.0,Chin,579.0,Spain,Male,41.0,8.0,0.0,2.0,0.0,1.0,122268.75,0.0
5965,15637593.0,Hsieh,581.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,85547.33,0.0
5966,15667046.0,Hsia,682.0,France,Female,46.0,4.0,0.0,2.0,1.0,1.0,88958.49,0.0
5967,15665064.0,Chigolum,709.0,Spain,Male,47.0,5.0,0.0,2.0,1.0,0.0,120880.72,0.0
5968,15752312.0,Chiazagomekpere,698.0,Germany,Female,38.0,6.0,147527.07,2.0,1.0,1.0,167564.82,0.0
5969,15638882.0,Maclean,597.0,Spain,Male,39.0,3.0,0.0,2.0,1.0,0.0,96463.25,0.0
5970,15633064.0,Chineze,594.0,France,Female,45.0,6.0,0.0,2.0,1.0,0.0,9984.4,0.0
5971,15641640.0,Manna,781.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,177528.92,0.0
5972,15777784.0,Chiemezie,669.0,France,Female,35.0,4.0,122338.21,1.0,0.0,0.0,57844.26,0.0
5973,15697035.0,Nwachinemelu,651.0,France,Male,42.0,3.0,0.0,2.0,1.0,0.0,68730.91,0.0
5974,15618258.0,T'ien,516.0,Spain,Male,31.0,5.0,0.0,1.0,1.0,0.0,148527.56,0.0
5975,15652693.0,Ugochukwutubelum,645.0,France,Male,45.0,3.0,131355.3,1.0,1.0,0.0,103557.85,0.0
5976,15678916.0,Chukwufumnanya,683.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,121061.89,0.0
5977,15594041.0,Nwabugwu,641.0,France,Female,41.0,3.0,0.0,2.0,1.0,0.0,158357.97,0.0
5978,15591286.0,Smith,639.0,Germany,Female,56.0,4.0,81732.88,2.0,1.0,0.0,122925.4,1.0
5979,15681075.0,Nwachinemelu,582.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,69759.73,0.0
5980,15752694.0,Iweobiegbunam,710.0,France,Female,32.0,1.0,124737.96,1.0,1.0,0.0,166310.82,0.0
5981,15774258.0,DeRose,474.0,Spain,Female,30.0,7.0,0.0,2.0,1.0,0.0,181794.86,0.0
5982,15673591.0,Chiu,684.0,France,Male,33.0,10.0,0.0,2.0,1.0,1.0,166957.82,0.0
5983,15582761.0,Hsia,703.0,France,Female,33.0,5.0,0.0,1.0,1.0,0.0,107876.2,0.0
5984,15700212.0,Ch'ien,516.0,Spain,Male,36.0,4.0,0.0,2.0,1.0,1.0,148087.62,0.0
5985,15599004.0,Dickson,739.0,France,Male,55.0,1.0,0.0,1.0,1.0,1.0,126469.09,0.0
5986,15668009.0,Ts'ui,757.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,173365.89,0.0
5987,15582841.0,Genovese,602.0,Spain,Male,48.0,4.0,0.0,2.0,0.0,1.0,181224.56,0.0
5988,15806945.0,Nkemakonam,681.0,France,Female,24.0,7.0,0.0,1.0,1.0,1.0,53581.14,0.0
5989,15598884.0,Udegbulam,703.0,France,Female,66.0,3.0,0.0,1.0,0.0,0.0,181224.56,1.0
5990,15794048.0,Ch'in,657.0,France,Female,68.0,7.0,0.0,1.0,1.0,0.0,63736.17,1.0
5991,15792934.0,Ozerova,662.0,Spain,Male,37.0,2.0,128663.9,2.0,0.0,0.0,63736.36,0.0
5992,15750879.0,Hsing,710.0,France,Female,30.0,8.0,0.0,2.0,1.0,1.0,177506.66,0.0
5993,15746749.0,Chikelu,773.0,Spain,Female,31.0,6.0,122545.65,2.0,0.0,1.0,125445.65,0.0
5994,15680999.0,Iadanza,663.0,Spain,Female,34.0,1.0,121863.61,1.0,1.0,1.0,158054.49,0.0
5995,15705034.0,Mazzi,697.0,France,Female,44.0,5.0,0.0,2.0,1.0,1.0,149170.92,0.0
5996,15665988.0,Hs?,588.0,France,Female,47.0,4.0,0.0,2.0,1.0,0.0,60590.72,0.0
5997,15799480.0,Onyemere,769.0,Spain,Male,29.0,3.0,0.0,2.0,1.0,1.0,67311.12,0.0
5998,15801488.0,Fetherstonhaugh,554.0,Germany,Female,50.0,6.0,110219.14,1.0,0.0,0.0,75860.01,1.0
5999,15707458.0,Lu,745.0,Spain,Male,41.0,7.0,0.0,1.0,1.0,1.0,131736.23,0.0
6000,15671610.0,Chidubem,543.0,Spain,Female,28.0,9.0,0.0,2.0,1.0,1.0,52894.01,0.0
6001,15715707.0,Hsia,775.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,172524.51,0.0
6002,15690540.0,Ch'en,685.0,France,Female,30.0,5.0,0.0,1.0,1.0,1.0,82696.84,0.0
6003,15702919.0,Chukwuebuka,678.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,162428.05,0.0
6004,15579387.0,Chukwuemeka,614.0,Spain,Female,36.0,10.0,0.0,2.0,1.0,0.0,145528.22,1.0
6005,15778025.0,Milne,735.0,France,Male,37.0,8.0,125889.3,1.0,1.0,0.0,183542.08,0.0
6006,15627995.0,Hsieh,637.0,Germany,Female,60.0,1.0,122528.18,1.0,1.0,0.0,148516.79,1.0
6007,15713354.0,Kao,649.0,France,Female,39.0,7.0,0.0,2.0,1.0,1.0,181647.13,0.0
6008,15683657.0,Okechukwu,729.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,152417.97,0.0
6009,15621457.0,Nwachinemelu,656.0,France,Male,33.0,0.0,130788.71,1.0,1.0,0.0,143598.7,0.0
6010,15622171.0,Hsieh,695.0,France,Male,41.0,4.0,0.0,1.0,1.0,1.0,102517.76,0.0
6011,15606426.0,Pinto,738.0,Germany,Male,46.0,3.0,116416.94,2.0,1.0,1.0,62222.81,1.0
6012,15576045.0,Ch'in,616.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,139431.0,0.0
6013,15610643.0,Chien,579.0,France,Female,34.0,7.0,0.0,1.0,1.0,0.0,57898.58,0.0
6014,15662698.0,Ch'eng,682.0,Spain,Male,40.0,7.0,0.0,2.0,1.0,1.0,76582.95,0.0
6015,15654870.0,Nwachinemelu,664.0,France,Male,38.0,8.0,114510.85,1.0,0.0,1.0,177092.16,0.0
6016,15692599.0,Hsia,675.0,Germany,Female,24.0,2.0,121898.58,2.0,1.0,1.0,84467.62,0.0
6017,15754068.0,Shih,585.0,France,Male,32.0,9.0,0.0,1.0,1.0,0.0,72876.47,0.0
6018,15661409.0,Padovano,653.0,France,Male,42.0,1.0,0.0,2.0,1.0,1.0,823.96,0.0
6019,15671766.0,T'ang,590.0,France,Male,49.0,7.0,0.0,1.0,1.0,0.0,162889.1,1.0
6020,15637178.0,Kao,633.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,164647.72,0.0
6021,15762238.0,Eipper,602.0,Spain,Male,28.0,2.0,0.0,2.0,1.0,0.0,120511.03,0.0
6022,15633897.0,Nkemakolam,592.0,Germany,Male,45.0,1.0,117524.72,2.0,1.0,0.0,182436.81,1.0
6023,15811343.0,Cone,590.0,France,Female,45.0,4.0,122029.15,1.0,1.0,1.0,143301.49,1.0
6024,15605918.0,Walker,652.0,France,Male,36.0,8.0,80927.56,1.0,0.0,0.0,124777.14,0.0
6025,15572626.0,Maclean,709.0,Spain,Male,54.0,7.0,0.0,2.0,1.0,0.0,172586.89,1.0
6026,15671137.0,Pisani,639.0,Germany,Male,26.0,6.0,134560.62,1.0,1.0,0.0,161845.81,0.0
6027,15806922.0,Ugochukwu,558.0,France,Male,35.0,7.0,0.0,2.0,0.0,1.0,152843.53,0.0
6028,15783029.0,Tobeolisa,539.0,Spain,Female,33.0,1.0,0.0,2.0,1.0,0.0,174777.98,0.0
6029,15644849.0,Yevseyev,758.0,France,Male,25.0,3.0,146053.66,1.0,1.0,0.0,121553.51,0.0
6030,15596711.0,Ting,705.0,Germany,Female,39.0,5.0,93569.86,1.0,1.0,0.0,142071.33,0.0
6031,15717995.0,Chin,645.0,France,Female,29.0,6.0,0.0,2.0,1.0,0.0,100791.36,0.0
6032,15620341.0,Brown,584.0,France,Male,32.0,7.0,0.0,2.0,1.0,1.0,47848.56,0.0
6033,15641582.0,Ts'ai,607.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,88890.05,0.0
6034,15774857.0,Padovano,679.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,94862.93,0.0
6035,15590810.0,H?,675.0,France,Female,52.0,3.0,0.0,1.0,1.0,1.0,51703.09,1.0
6036,15651364.0,Fiorentini,720.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,171340.68,0.0
6037,15753362.0,Hsia,746.0,Germany,Female,52.0,0.0,131283.11,2.0,0.0,0.0,49133.45,1.0
6038,15782360.0,Chijioke,647.0,France,Male,64.0,8.0,146033.79,1.0,1.0,1.0,147533.09,0.0
6039,15665963.0,Hsing,781.0,Germany,Female,48.0,2.0,143936.96,1.0,1.0,0.0,173989.47,1.0
6040,15583076.0,Nwankwo,456.0,France,Male,36.0,10.0,0.0,2.0,1.0,1.0,122823.34,0.0
6041,15569666.0,Fyodorov,753.0,France,Female,30.0,4.0,146777.44,1.0,1.0,1.0,143665.44,0.0
6042,15642082.0,Ponomaryova,682.0,Spain,Female,39.0,0.0,0.0,2.0,1.0,0.0,97633.93,0.0
6043,15802207.0,She,651.0,France,Male,34.0,6.0,115024.5,2.0,1.0,1.0,143954.99,0.0
6044,15783463.0,Pirozzi,638.0,France,Female,29.0,9.0,0.0,2.0,1.0,1.0,38802.03,0.0
6045,15743411.0,Chiawuotu,706.0,France,Female,57.0,5.0,0.0,2.0,0.0,1.0,68600.36,1.0
6046,15768387.0,Chigozie,645.0,Spain,Female,33.0,5.0,0.0,2.0,1.0,0.0,70533.96,0.0
6047,15689425.0,Ts'ui,641.0,Spain,Male,35.0,2.0,0.0,2.0,0.0,0.0,88947.56,0.0
6048,15714256.0,Chiazagomekpele,778.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,148087.88,0.0
6049,15672432.0,H?,545.0,Spain,Female,36.0,5.0,137852.96,1.0,1.0,0.0,99347.8,0.0
6050,15700394.0,Pinto,652.0,France,Male,30.0,4.0,0.0,2.0,1.0,1.0,62222.81,0.0
6051,15804919.0,Folliero,619.0,France,Female,49.0,3.0,0.0,1.0,0.0,0.0,81861.1,1.0
6052,15622017.0,Efremov,535.0,Spain,Female,32.0,5.0,0.0,2.0,1.0,1.0,141872.05,0.0
6053,15606472.0,White,576.0,France,Male,28.0,6.0,0.0,2.0,1.0,0.0,152577.62,0.0
6054,15571940.0,Kline,584.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,187811.71,0.0
6055,15567506.0,Scott,651.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,61257.83,0.0
6056,15742534.0,Lai,803.0,France,Male,32.0,2.0,0.0,2.0,0.0,0.0,159891.03,0.0
6057,15757617.0,Chiawuotu,569.0,Spain,Male,37.0,9.0,98775.23,1.0,1.0,0.0,129912.74,0.0
6058,15731790.0,Tuan,679.0,Spain,Male,47.0,9.0,126547.8,1.0,1.0,0.0,113931.57,1.0
6059,15693906.0,Maclean,564.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,0.0,95720.04,0.0
6060,15784918.0,Smith,627.0,France,Female,46.0,7.0,0.0,1.0,1.0,1.0,135630.32,1.0
6061,15791958.0,Nkemjika,732.0,France,Female,40.0,1.0,0.0,1.0,1.0,0.0,175833.5,1.0
6062,15758775.0,Tseng,539.0,Germany,Male,57.0,4.0,123372.3,1.0,1.0,0.0,109545.56,1.0
6063,15738751.0,Onwuamaeze,607.0,Germany,Female,62.0,10.0,110148.76,1.0,1.0,0.0,170528.63,1.0
6064,15658813.0,Chibueze,634.0,France,Female,46.0,4.0,0.0,1.0,0.0,0.0,174918.46,1.0
6065,15668580.0,T'ang,635.0,France,Male,45.0,7.0,133744.0,1.0,1.0,0.0,180593.45,0.0
6066,15660571.0,Ch'eng,593.0,France,Male,30.0,9.0,0.0,2.0,0.0,1.0,141175.18,0.0
6067,15672640.0,Folliero,697.0,France,Female,28.0,8.0,0.0,2.0,0.0,0.0,82393.08,0.0
6068,15611247.0,Tung,741.0,France,Male,35.0,8.0,0.0,2.0,0.0,0.0,166650.32,0.0
6069,15796074.0,Iheanacho,669.0,Spain,Female,29.0,3.0,108724.98,1.0,0.0,1.0,136859.55,0.0
6070,15627395.0,Yobanna,599.0,Spain,Male,38.0,7.0,98630.31,1.0,1.0,1.0,157908.19,0.0
6071,15767757.0,Chikezie,621.0,France,Female,32.0,5.0,0.0,1.0,1.0,1.0,133020.9,0.0
